Time,Latitude (y),Longitude (x),NO2(t-1),NO2(t-2),NO2(t-3),NO2(t-4),NO2(t-5),NO2(t-6),NO2(t-7),NO2(t-8),NO2(t-9),NO2(t-10),NO2(t-11),NO2(t-12),NO2(t-13),NO2(t-14),NO2(t-15),NO2(t-16),NO2(t-17),NO2(t-18),NO2(t-22),NO2(t-27),NO2(t-28),NO2(t-29),Target_NO2(t)
2025-02-12,-7.023175017792986,112.7650311364311,2.255663075e-05,2.10927445e-05,1.962885825e-05,1.8164972e-05,1.94696675e-05,2.0774363e-05,3.961155e-05,3.626855e-05,3.292555e-05,2.958255e-05,2.623955e-05,2.903459e-05,3.182963e-05,3.462467e-05,3.741971e-05,4.021475e-05,3.796394042857143e-05,3.571313085714286e-05,2.6709892571428573e-05,2.2179249857142855e-05,2.160929157142857e-05,2.1039333285714287e-05,2.4020517e-05
2025-02-13,-7.023175017792986,112.7650311364311,2.4020517e-05,2.255663075e-05,2.10927445e-05,1.962885825e-05,1.8164972e-05,1.94696675e-05,2.0774363e-05,3.961155e-05,3.626855e-05,3.292555e-05,2.958255e-05,2.623955e-05,2.903459e-05,3.182963e-05,3.462467e-05,3.741971e-05,4.021475e-05,3.796394042857143e-05,2.8960702142857146e-05,2.2749208142857146e-05,2.2179249857142855e-05,2.160929157142857e-05,2.5712976e-05
2025-02-14,-7.023175017792986,112.7650311364311,2.5712976e-05,2.4020517e-05,2.255663075e-05,2.10927445e-05,1.962885825e-05,1.8164972e-05,1.94696675e-05,2.0774363e-05,3.961155e-05,3.626855e-05,3.292555e-05,2.958255e-05,2.623955e-05,2.903459e-05,3.182963e-05,3.462467e-05,3.741971e-05,4.021475e-05,3.1211511714285714e-05,2.331916642857143e-05,2.2749208142857146e-05,2.2179249857142855e-05,2.3601435e-05
2025-02-15,-7.023175017792986,112.7650311364311,2.3601435e-05,2.5712976e-05,2.4020517e-05,2.255663075e-05,2.10927445e-05,1.962885825e-05,1.8164972e-05,1.94696675e-05,2.0774363e-05,3.961155e-05,3.626855e-05,3.292555e-05,2.958255e-05,2.623955e-05,2.903459e-05,3.182963e-05,3.462467e-05,3.741971e-05,3.3462321285714287e-05,2.3889124714285717e-05,2.331916642857143e-05,2.2749208142857146e-05,2.1489894e-05
2025-02-16,-7.023175017792986,112.7650311364311,2.1489894e-05,2.3601435e-05,2.5712976e-05,2.4020517e-05,2.255663075e-05,2.10927445e-05,1.962885825e-05,1.8164972e-05,1.94696675e-05,2.0774363e-05,3.961155e-05,3.626855e-05,3.292555e-05,2.958255e-05,2.623955e-05,2.903459e-05,3.182963e-05,3.462467e-05,3.571313085714286e-05,2.4459083e-05,2.3889124714285717e-05,2.331916642857143e-05,1.0959943e-05
2025-02-17,-7.023175017792986,112.7650311364311,1.0959943e-05,2.1489894e-05,2.3601435e-05,2.5712976e-05,2.4020517e-05,2.255663075e-05,2.10927445e-05,1.962885825e-05,1.8164972e-05,1.94696675e-05,2.0774363e-05,3.961155e-05,3.626855e-05,3.292555e-05,2.958255e-05,2.623955e-05,2.903459e-05,3.182963e-05,3.796394042857143e-05,2.6709892571428573e-05,2.4459083e-05,2.3889124714285717e-05,1.5036224666666664e-05
2025-02-18,-7.023175017792986,112.7650311364311,1.5036224666666664e-05,1.0959943e-05,2.1489894e-05,2.3601435e-05,2.5712976e-05,2.4020517e-05,2.255663075e-05,2.10927445e-05,1.962885825e-05,1.8164972e-05,1.94696675e-05,2.0774363e-05,3.961155e-05,3.626855e-05,3.292555e-05,2.958255e-05,2.623955e-05,2.903459e-05,4.021475e-05,2.8960702142857146e-05,2.6709892571428573e-05,2.4459083e-05,1.9112506333333333e-05
2025-02-19,-7.023175017792986,112.7650311364311,1.9112506333333333e-05,1.5036224666666664e-05,1.0959943e-05,2.1489894e-05,2.3601435e-05,2.5712976e-05,2.4020517e-05,2.255663075e-05,2.10927445e-05,1.962885825e-05,1.8164972e-05,1.94696675e-05,2.0774363e-05,3.961155e-05,3.626855e-05,3.292555e-05,2.958255e-05,2.623955e-05,3.741971e-05,3.1211511714285714e-05,2.8960702142857146e-05,2.6709892571428573e-05,2.3188788e-05
2025-02-20,-7.023175017792986,112.7650311364311,2.3188788e-05,1.9112506333333333e-05,1.5036224666666664e-05,1.0959943e-05,2.1489894e-05,2.3601435e-05,2.5712976e-05,2.4020517e-05,2.255663075e-05,2.10927445e-05,1.962885825e-05,1.8164972e-05,1.94696675e-05,2.0774363e-05,3.961155e-05,3.626855e-05,3.292555e-05,2.958255e-05,3.462467e-05,3.3462321285714287e-05,3.1211511714285714e-05,2.8960702142857146e-05,2.3992372666666667e-05
2025-02-21,-7.023175017792986,112.7650311364311,2.3992372666666667e-05,2.3188788e-05,1.9112506333333333e-05,1.5036224666666664e-05,1.0959943e-05,2.1489894e-05,2.3601435e-05,2.5712976e-05,2.4020517e-05,2.255663075e-05,2.10927445e-05,1.962885825e-05,1.8164972e-05,1.94696675e-05,2.0774363e-05,3.961155e-05,3.626855e-05,3.292555e-05,3.182963e-05,3.571313085714286e-05,3.3462321285714287e-05,3.1211511714285714e-05,2.4795957333333333e-05
2025-02-22,-7.023175017792986,112.7650311364311,2.4795957333333333e-05,2.3992372666666667e-05,2.3188788e-05,1.9112506333333333e-05,1.5036224666666664e-05,1.0959943e-05,2.1489894e-05,2.3601435e-05,2.5712976e-05,2.4020517e-05,2.255663075e-05,2.10927445e-05,1.962885825e-05,1.8164972e-05,1.94696675e-05,2.0774363e-05,3.961155e-05,3.626855e-05,2.903459e-05,3.796394042857143e-05,3.571313085714286e-05,3.3462321285714287e-05,2.5599542e-05
2025-02-23,-7.023175017792986,112.7650311364311,2.5599542e-05,2.4795957333333333e-05,2.3992372666666667e-05,2.3188788e-05,1.9112506333333333e-05,1.5036224666666664e-05,1.0959943e-05,2.1489894e-05,2.3601435e-05,2.5712976e-05,2.4020517e-05,2.255663075e-05,2.10927445e-05,1.962885825e-05,1.8164972e-05,1.94696675e-05,2.0774363e-05,3.961155e-05,2.623955e-05,4.021475e-05,3.796394042857143e-05,3.571313085714286e-05,2.640312666666667e-05
2025-02-24,-7.023175017792986,112.7650311364311,2.640312666666667e-05,2.5599542e-05,2.4795957333333333e-05,2.3992372666666667e-05,2.3188788e-05,1.9112506333333333e-05,1.5036224666666664e-05,1.0959943e-05,2.1489894e-05,2.3601435e-05,2.5712976e-05,2.4020517e-05,2.255663075e-05,2.10927445e-05,1.962885825e-05,1.8164972e-05,1.94696675e-05,2.0774363e-05,2.958255e-05,3.741971e-05,4.021475e-05,3.796394042857143e-05,2.720671133333333e-05
2025-02-25,-7.023175017792986,112.7650311364311,2.720671133333333e-05,2.640312666666667e-05,2.5599542e-05,2.4795957333333333e-05,2.3992372666666667e-05,2.3188788e-05,1.9112506333333333e-05,1.5036224666666664e-05,1.0959943e-05,2.1489894e-05,2.3601435e-05,2.5712976e-05,2.4020517e-05,2.255663075e-05,2.10927445e-05,1.962885825e-05,1.8164972e-05,1.94696675e-05,3.292555e-05,3.462467e-05,3.741971e-05,4.021475e-05,2.8010296e-05
2025-02-26,-7.023175017792986,112.7650311364311,2.8010296e-05,2.720671133333333e-05,2.640312666666667e-05,2.5599542e-05,2.4795957333333333e-05,2.3992372666666667e-05,2.3188788e-05,1.9112506333333333e-05,1.5036224666666664e-05,1.0959943e-05,2.1489894e-05,2.3601435e-05,2.5712976e-05,2.4020517e-05,2.255663075e-05,2.10927445e-05,1.962885825e-05,1.8164972e-05,3.626855e-05,3.182963e-05,3.462467e-05,3.741971e-05,4.1632210666666665e-05
2025-02-27,-7.023175017792986,112.7650311364311,4.1632210666666665e-05,2.8010296e-05,2.720671133333333e-05,2.640312666666667e-05,2.5599542e-05,2.4795957333333333e-05,2.3992372666666667e-05,2.3188788e-05,1.9112506333333333e-05,1.5036224666666664e-05,1.0959943e-05,2.1489894e-05,2.3601435e-05,2.5712976e-05,2.4020517e-05,2.255663075e-05,2.10927445e-05,1.962885825e-05,3.961155e-05,2.903459e-05,3.182963e-05,3.462467e-05,5.5254125333333335e-05
2025-02-28,-7.023175017792986,112.7650311364311,5.5254125333333335e-05,4.1632210666666665e-05,2.8010296e-05,2.720671133333333e-05,2.640312666666667e-05,2.5599542e-05,2.4795957333333333e-05,2.3992372666666667e-05,2.3188788e-05,1.9112506333333333e-05,1.5036224666666664e-05,1.0959943e-05,2.1489894e-05,2.3601435e-05,2.5712976e-05,2.4020517e-05,2.255663075e-05,2.10927445e-05,2.0774363e-05,2.623955e-05,2.903459e-05,3.182963e-05,6.887604e-05
2025-03-01,-7.023175017792986,112.7650311364311,6.887604e-05,5.5254125333333335e-05,4.1632210666666665e-05,2.8010296e-05,2.720671133333333e-05,2.640312666666667e-05,2.5599542e-05,2.4795957333333333e-05,2.3992372666666667e-05,2.3188788e-05,1.9112506333333333e-05,1.5036224666666664e-05,1.0959943e-05,2.1489894e-05,2.3601435e-05,2.5712976e-05,2.4020517e-05,2.255663075e-05,1.94696675e-05,2.958255e-05,2.623955e-05,2.903459e-05,2.6222375e-05
2025-03-02,-7.023175017792986,112.7650311364311,2.6222375e-05,6.887604e-05,5.5254125333333335e-05,4.1632210666666665e-05,2.8010296e-05,2.720671133333333e-05,2.640312666666667e-05,2.5599542e-05,2.4795957333333333e-05,2.3992372666666667e-05,2.3188788e-05,1.9112506333333333e-05,1.5036224666666664e-05,1.0959943e-05,2.1489894e-05,2.3601435e-05,2.5712976e-05,2.4020517e-05,1.8164972e-05,3.292555e-05,2.958255e-05,2.623955e-05,3.0342988e-05
2025-03-03,-7.023175017792986,112.7650311364311,3.0342988e-05,2.6222375e-05,6.887604e-05,5.5254125333333335e-05,4.1632210666666665e-05,2.8010296e-05,2.720671133333333e-05,2.640312666666667e-05,2.5599542e-05,2.4795957333333333e-05,2.3992372666666667e-05,2.3188788e-05,1.9112506333333333e-05,1.5036224666666664e-05,1.0959943e-05,2.1489894e-05,2.3601435e-05,2.5712976e-05,1.962885825e-05,3.626855e-05,3.292555e-05,2.958255e-05,3.4463601e-05
2025-03-04,-7.023175017792986,112.7650311364311,3.4463601e-05,3.0342988e-05,2.6222375e-05,6.887604e-05,5.5254125333333335e-05,4.1632210666666665e-05,2.8010296e-05,2.720671133333333e-05,2.640312666666667e-05,2.5599542e-05,2.4795957333333333e-05,2.3992372666666667e-05,2.3188788e-05,1.9112506333333333e-05,1.5036224666666664e-05,1.0959943e-05,2.1489894e-05,2.3601435e-05,2.10927445e-05,3.961155e-05,3.626855e-05,3.292555e-05,3.8584214e-05
2025-03-05,-7.023175017792986,112.7650311364311,3.8584214e-05,3.4463601e-05,3.0342988e-05,2.6222375e-05,6.887604e-05,5.5254125333333335e-05,4.1632210666666665e-05,2.8010296e-05,2.720671133333333e-05,2.640312666666667e-05,2.5599542e-05,2.4795957333333333e-05,2.3992372666666667e-05,2.3188788e-05,1.9112506333333333e-05,1.5036224666666664e-05,1.0959943e-05,2.1489894e-05,2.255663075e-05,2.0774363e-05,3.961155e-05,3.626855e-05,3.596979428571429e-05
2025-03-06,-7.023175017792986,112.7650311364311,3.596979428571429e-05,3.8584214e-05,3.4463601e-05,3.0342988e-05,2.6222375e-05,6.887604e-05,5.5254125333333335e-05,4.1632210666666665e-05,2.8010296e-05,2.720671133333333e-05,2.640312666666667e-05,2.5599542e-05,2.4795957333333333e-05,2.3992372666666667e-05,2.3188788e-05,1.9112506333333333e-05,1.5036224666666664e-05,1.0959943e-05,2.4020517e-05,1.94696675e-05,2.0774363e-05,3.961155e-05,3.335537457142857e-05
2025-03-07,-7.023175017792986,112.7650311364311,3.335537457142857e-05,3.596979428571429e-05,3.8584214e-05,3.4463601e-05,3.0342988e-05,2.6222375e-05,6.887604e-05,5.5254125333333335e-05,4.1632210666666665e-05,2.8010296e-05,2.720671133333333e-05,2.640312666666667e-05,2.5599542e-05,2.4795957333333333e-05,2.3992372666666667e-05,2.3188788e-05,1.9112506333333333e-05,1.5036224666666664e-05,2.5712976e-05,1.8164972e-05,1.94696675e-05,2.0774363e-05,3.074095485714286e-05
2025-03-08,-7.023175017792986,112.7650311364311,3.074095485714286e-05,3.335537457142857e-05,3.596979428571429e-05,3.8584214e-05,3.4463601e-05,3.0342988e-05,2.6222375e-05,6.887604e-05,5.5254125333333335e-05,4.1632210666666665e-05,2.8010296e-05,2.720671133333333e-05,2.640312666666667e-05,2.5599542e-05,2.4795957333333333e-05,2.3992372666666667e-05,2.3188788e-05,1.9112506333333333e-05,2.3601435e-05,1.962885825e-05,1.8164972e-05,1.94696675e-05,2.8126535142857143e-05
2025-03-09,-7.023175017792986,112.7650311364311,2.8126535142857143e-05,3.074095485714286e-05,3.335537457142857e-05,3.596979428571429e-05,3.8584214e-05,3.4463601e-05,3.0342988e-05,2.6222375e-05,6.887604e-05,5.5254125333333335e-05,4.1632210666666665e-05,2.8010296e-05,2.720671133333333e-05,2.640312666666667e-05,2.5599542e-05,2.4795957333333333e-05,2.3992372666666667e-05,2.3188788e-05,2.1489894e-05,2.10927445e-05,1.962885825e-05,1.8164972e-05,2.5512115428571428e-05
2025-03-10,-7.023175017792986,112.7650311364311,2.5512115428571428e-05,2.8126535142857143e-05,3.074095485714286e-05,3.335537457142857e-05,3.596979428571429e-05,3.8584214e-05,3.4463601e-05,3.0342988e-05,2.6222375e-05,6.887604e-05,5.5254125333333335e-05,4.1632210666666665e-05,2.8010296e-05,2.720671133333333e-05,2.640312666666667e-05,2.5599542e-05,2.4795957333333333e-05,2.3992372666666667e-05,1.0959943e-05,2.255663075e-05,2.10927445e-05,1.962885825e-05,2.289769571428572e-05
2025-03-11,-7.023175017792986,112.7650311364311,2.289769571428572e-05,2.5512115428571428e-05,2.8126535142857143e-05,3.074095485714286e-05,3.335537457142857e-05,3.596979428571429e-05,3.8584214e-05,3.4463601e-05,3.0342988e-05,2.6222375e-05,6.887604e-05,5.5254125333333335e-05,4.1632210666666665e-05,2.8010296e-05,2.720671133333333e-05,2.640312666666667e-05,2.5599542e-05,2.4795957333333333e-05,1.5036224666666664e-05,2.4020517e-05,2.255663075e-05,2.10927445e-05,2.0283276e-05
2025-03-12,-7.023175017792986,112.7650311364311,2.0283276e-05,2.289769571428572e-05,2.5512115428571428e-05,2.8126535142857143e-05,3.074095485714286e-05,3.335537457142857e-05,3.596979428571429e-05,3.8584214e-05,3.4463601e-05,3.0342988e-05,2.6222375e-05,6.887604e-05,5.5254125333333335e-05,4.1632210666666665e-05,2.8010296e-05,2.720671133333333e-05,2.640312666666667e-05,2.5599542e-05,1.9112506333333333e-05,2.5712976e-05,2.4020517e-05,2.255663075e-05,6.3640805e-06
2025-03-13,-7.023175017792986,112.7650311364311,6.3640805e-06,2.0283276e-05,2.289769571428572e-05,2.5512115428571428e-05,2.8126535142857143e-05,3.074095485714286e-05,3.335537457142857e-05,3.596979428571429e-05,3.8584214e-05,3.4463601e-05,3.0342988e-05,2.6222375e-05,6.887604e-05,5.5254125333333335e-05,4.1632210666666665e-05,2.8010296e-05,2.720671133333333e-05,2.640312666666667e-05,2.3188788e-05,2.3601435e-05,2.5712976e-05,2.4020517e-05,8.450952666666666e-06
2025-03-14,-7.023175017792986,112.7650311364311,8.450952666666666e-06,6.3640805e-06,2.0283276e-05,2.289769571428572e-05,2.5512115428571428e-05,2.8126535142857143e-05,3.074095485714286e-05,3.335537457142857e-05,3.596979428571429e-05,3.8584214e-05,3.4463601e-05,3.0342988e-05,2.6222375e-05,6.887604e-05,5.5254125333333335e-05,4.1632210666666665e-05,2.8010296e-05,2.720671133333333e-05,2.3992372666666667e-05,2.1489894e-05,2.3601435e-05,2.5712976e-05,1.0537824833333333e-05
2025-03-15,-7.023175017792986,112.7650311364311,1.0537824833333333e-05,8.450952666666666e-06,6.3640805e-06,2.0283276e-05,2.289769571428572e-05,2.5512115428571428e-05,2.8126535142857143e-05,3.074095485714286e-05,3.335537457142857e-05,3.596979428571429e-05,3.8584214e-05,3.4463601e-05,3.0342988e-05,2.6222375e-05,6.887604e-05,5.5254125333333335e-05,4.1632210666666665e-05,2.8010296e-05,2.4795957333333333e-05,1.0959943e-05,2.1489894e-05,2.3601435e-05,1.2624697e-05
2025-03-16,-7.023175017792986,112.7650311364311,1.2624697e-05,1.0537824833333333e-05,8.450952666666666e-06,6.3640805e-06,2.0283276e-05,2.289769571428572e-05,2.5512115428571428e-05,2.8126535142857143e-05,3.074095485714286e-05,3.335537457142857e-05,3.596979428571429e-05,3.8584214e-05,3.4463601e-05,3.0342988e-05,2.6222375e-05,6.887604e-05,5.5254125333333335e-05,4.1632210666666665e-05,2.5599542e-05,1.5036224666666664e-05,1.0959943e-05,2.1489894e-05,1.4711569166666668e-05
2025-03-17,-7.023175017792986,112.7650311364311,1.4711569166666668e-05,1.2624697e-05,1.0537824833333333e-05,8.450952666666666e-06,6.3640805e-06,2.0283276e-05,2.289769571428572e-05,2.5512115428571428e-05,2.8126535142857143e-05,3.074095485714286e-05,3.335537457142857e-05,3.596979428571429e-05,3.8584214e-05,3.4463601e-05,3.0342988e-05,2.6222375e-05,6.887604e-05,5.5254125333333335e-05,2.640312666666667e-05,1.9112506333333333e-05,1.5036224666666664e-05,1.0959943e-05,1.6798441333333334e-05
2025-03-18,-7.023175017792986,112.7650311364311,1.6798441333333334e-05,1.4711569166666668e-05,1.2624697e-05,1.0537824833333333e-05,8.450952666666666e-06,6.3640805e-06,2.0283276e-05,2.289769571428572e-05,2.5512115428571428e-05,2.8126535142857143e-05,3.074095485714286e-05,3.335537457142857e-05,3.596979428571429e-05,3.8584214e-05,3.4463601e-05,3.0342988e-05,2.6222375e-05,6.887604e-05,2.720671133333333e-05,2.3188788e-05,1.9112506333333333e-05,1.5036224666666664e-05,1.88853135e-05
2025-03-19,-7.023175017792986,112.7650311364311,1.88853135e-05,1.6798441333333334e-05,1.4711569166666668e-05,1.2624697e-05,1.0537824833333333e-05,8.450952666666666e-06,6.3640805e-06,2.0283276e-05,2.289769571428572e-05,2.5512115428571428e-05,2.8126535142857143e-05,3.074095485714286e-05,3.335537457142857e-05,3.596979428571429e-05,3.8584214e-05,3.4463601e-05,3.0342988e-05,2.6222375e-05,2.8010296e-05,2.3992372666666667e-05,2.3188788e-05,1.9112506333333333e-05,2.0972185666666667e-05
2025-03-20,-7.023175017792986,112.7650311364311,2.0972185666666667e-05,1.88853135e-05,1.6798441333333334e-05,1.4711569166666668e-05,1.2624697e-05,1.0537824833333333e-05,8.450952666666666e-06,6.3640805e-06,2.0283276e-05,2.289769571428572e-05,2.5512115428571428e-05,2.8126535142857143e-05,3.074095485714286e-05,3.335537457142857e-05,3.596979428571429e-05,3.8584214e-05,3.4463601e-05,3.0342988e-05,4.1632210666666665e-05,2.4795957333333333e-05,2.3992372666666667e-05,2.3188788e-05,2.305905783333333e-05
2025-03-21,-7.023175017792986,112.7650311364311,2.305905783333333e-05,2.0972185666666667e-05,1.88853135e-05,1.6798441333333334e-05,1.4711569166666668e-05,1.2624697e-05,1.0537824833333333e-05,8.450952666666666e-06,6.3640805e-06,2.0283276e-05,2.289769571428572e-05,2.5512115428571428e-05,2.8126535142857143e-05,3.074095485714286e-05,3.335537457142857e-05,3.596979428571429e-05,3.8584214e-05,3.4463601e-05,5.5254125333333335e-05,2.5599542e-05,2.4795957333333333e-05,2.3992372666666667e-05,2.514593e-05
2025-03-22,-7.023175017792986,112.7650311364311,2.514593e-05,2.305905783333333e-05,2.0972185666666667e-05,1.88853135e-05,1.6798441333333334e-05,1.4711569166666668e-05,1.2624697e-05,1.0537824833333333e-05,8.450952666666666e-06,6.3640805e-06,2.0283276e-05,2.289769571428572e-05,2.5512115428571428e-05,2.8126535142857143e-05,3.074095485714286e-05,3.335537457142857e-05,3.596979428571429e-05,3.8584214e-05,6.887604e-05,2.640312666666667e-05,2.5599542e-05,2.4795957333333333e-05,2.365512e-05
2025-03-23,-7.023175017792986,112.7650311364311,2.365512e-05,2.514593e-05,2.305905783333333e-05,2.0972185666666667e-05,1.88853135e-05,1.6798441333333334e-05,1.4711569166666668e-05,1.2624697e-05,1.0537824833333333e-05,8.450952666666666e-06,6.3640805e-06,2.0283276e-05,2.289769571428572e-05,2.5512115428571428e-05,2.8126535142857143e-05,3.074095485714286e-05,3.335537457142857e-05,3.596979428571429e-05,2.6222375e-05,2.720671133333333e-05,2.640312666666667e-05,2.5599542e-05,2.216431e-05
2025-03-24,-7.023175017792986,112.7650311364311,2.216431e-05,2.365512e-05,2.514593e-05,2.305905783333333e-05,2.0972185666666667e-05,1.88853135e-05,1.6798441333333334e-05,1.4711569166666668e-05,1.2624697e-05,1.0537824833333333e-05,8.450952666666666e-06,6.3640805e-06,2.0283276e-05,2.289769571428572e-05,2.5512115428571428e-05,2.8126535142857143e-05,3.074095485714286e-05,3.335537457142857e-05,3.0342988e-05,2.8010296e-05,2.720671133333333e-05,2.640312666666667e-05,2.06735e-05
2025-03-25,-7.023175017792986,112.7650311364311,2.06735e-05,2.216431e-05,2.365512e-05,2.514593e-05,2.305905783333333e-05,2.0972185666666667e-05,1.88853135e-05,1.6798441333333334e-05,1.4711569166666668e-05,1.2624697e-05,1.0537824833333333e-05,8.450952666666666e-06,6.3640805e-06,2.0283276e-05,2.289769571428572e-05,2.5512115428571428e-05,2.8126535142857143e-05,3.074095485714286e-05,3.4463601e-05,4.1632210666666665e-05,2.8010296e-05,2.720671133333333e-05,1.918269e-05
2025-03-26,-7.023175017792986,112.7650311364311,1.918269e-05,2.06735e-05,2.216431e-05,2.365512e-05,2.514593e-05,2.305905783333333e-05,2.0972185666666667e-05,1.88853135e-05,1.6798441333333334e-05,1.4711569166666668e-05,1.2624697e-05,1.0537824833333333e-05,8.450952666666666e-06,6.3640805e-06,2.0283276e-05,2.289769571428572e-05,2.5512115428571428e-05,2.8126535142857143e-05,3.8584214e-05,5.5254125333333335e-05,4.1632210666666665e-05,2.8010296e-05,2.2143317e-05
2025-03-27,-7.023175017792986,112.7650311364311,2.2143317e-05,1.918269e-05,2.06735e-05,2.216431e-05,2.365512e-05,2.514593e-05,2.305905783333333e-05,2.0972185666666667e-05,1.88853135e-05,1.6798441333333334e-05,1.4711569166666668e-05,1.2624697e-05,1.0537824833333333e-05,8.450952666666666e-06,6.3640805e-06,2.0283276e-05,2.289769571428572e-05,2.5512115428571428e-05,3.596979428571429e-05,6.887604e-05,5.5254125333333335e-05,4.1632210666666665e-05,1.6753425e-05
2025-03-28,-7.023175017792986,112.7650311364311,1.6753425e-05,2.2143317e-05,1.918269e-05,2.06735e-05,2.216431e-05,2.365512e-05,2.514593e-05,2.305905783333333e-05,2.0972185666666667e-05,1.88853135e-05,1.6798441333333334e-05,1.4711569166666668e-05,1.2624697e-05,1.0537824833333333e-05,8.450952666666666e-06,6.3640805e-06,2.0283276e-05,2.289769571428572e-05,3.335537457142857e-05,2.6222375e-05,6.887604e-05,5.5254125333333335e-05,1.93533848e-05
2025-03-29,-7.023175017792986,112.7650311364311,1.93533848e-05,1.6753425e-05,2.2143317e-05,1.918269e-05,2.06735e-05,2.216431e-05,2.365512e-05,2.514593e-05,2.305905783333333e-05,2.0972185666666667e-05,1.88853135e-05,1.6798441333333334e-05,1.4711569166666668e-05,1.2624697e-05,1.0537824833333333e-05,8.450952666666666e-06,6.3640805e-06,2.0283276e-05,3.074095485714286e-05,3.0342988e-05,2.6222375e-05,6.887604e-05,2.19533446e-05
2025-03-30,-7.023175017792986,112.7650311364311,2.19533446e-05,1.93533848e-05,1.6753425e-05,2.2143317e-05,1.918269e-05,2.06735e-05,2.216431e-05,2.365512e-05,2.514593e-05,2.305905783333333e-05,2.0972185666666667e-05,1.88853135e-05,1.6798441333333334e-05,1.4711569166666668e-05,1.2624697e-05,1.0537824833333333e-05,8.450952666666666e-06,6.3640805e-06,2.8126535142857143e-05,3.4463601e-05,3.0342988e-05,2.6222375e-05,2.45533044e-05
2025-03-31,-7.023175017792986,112.7650311364311,2.45533044e-05,2.19533446e-05,1.93533848e-05,1.6753425e-05,2.2143317e-05,1.918269e-05,2.06735e-05,2.216431e-05,2.365512e-05,2.514593e-05,2.305905783333333e-05,2.0972185666666667e-05,1.88853135e-05,1.6798441333333334e-05,1.4711569166666668e-05,1.2624697e-05,1.0537824833333333e-05,8.450952666666666e-06,2.5512115428571428e-05,3.8584214e-05,3.4463601e-05,3.0342988e-05,2.71532642e-05
2025-04-01,-7.023175017792986,112.7650311364311,2.71532642e-05,2.45533044e-05,2.19533446e-05,1.93533848e-05,1.6753425e-05,2.2143317e-05,1.918269e-05,2.06735e-05,2.216431e-05,2.365512e-05,2.514593e-05,2.305905783333333e-05,2.0972185666666667e-05,1.88853135e-05,1.6798441333333334e-05,1.4711569166666668e-05,1.2624697e-05,1.0537824833333333e-05,2.289769571428572e-05,3.596979428571429e-05,3.8584214e-05,3.4463601e-05,2.9753224e-05
2025-04-02,-7.023175017792986,112.7650311364311,2.9753224e-05,2.71532642e-05,2.45533044e-05,2.19533446e-05,1.93533848e-05,1.6753425e-05,2.2143317e-05,1.918269e-05,2.06735e-05,2.216431e-05,2.365512e-05,2.514593e-05,2.305905783333333e-05,2.0972185666666667e-05,1.88853135e-05,1.6798441333333334e-05,1.4711569166666668e-05,1.2624697e-05,2.0283276e-05,3.335537457142857e-05,3.596979428571429e-05,3.8584214e-05,3.08181506e-05
2025-04-03,-7.023175017792986,112.7650311364311,3.08181506e-05,2.9753224e-05,2.71532642e-05,2.45533044e-05,2.19533446e-05,1.93533848e-05,1.6753425e-05,2.2143317e-05,1.918269e-05,2.06735e-05,2.216431e-05,2.365512e-05,2.514593e-05,2.305905783333333e-05,2.0972185666666667e-05,1.88853135e-05,1.6798441333333334e-05,1.4711569166666668e-05,6.3640805e-06,3.074095485714286e-05,3.335537457142857e-05,3.596979428571429e-05,3.18830772e-05
2025-04-04,-7.023175017792986,112.7650311364311,3.18830772e-05,3.08181506e-05,2.9753224e-05,2.71532642e-05,2.45533044e-05,2.19533446e-05,1.93533848e-05,1.6753425e-05,2.2143317e-05,1.918269e-05,2.06735e-05,2.216431e-05,2.365512e-05,2.514593e-05,2.305905783333333e-05,2.0972185666666667e-05,1.88853135e-05,1.6798441333333334e-05,8.450952666666666e-06,2.8126535142857143e-05,3.074095485714286e-05,3.335537457142857e-05,3.29480038e-05
2025-04-05,-7.023175017792986,112.7650311364311,3.29480038e-05,3.18830772e-05,3.08181506e-05,2.9753224e-05,2.71532642e-05,2.45533044e-05,2.19533446e-05,1.93533848e-05,1.6753425e-05,2.2143317e-05,1.918269e-05,2.06735e-05,2.216431e-05,2.365512e-05,2.514593e-05,2.305905783333333e-05,2.0972185666666667e-05,1.88853135e-05,1.0537824833333333e-05,2.5512115428571428e-05,2.8126535142857143e-05,3.074095485714286e-05,3.40129304e-05
2025-04-06,-7.023175017792986,112.7650311364311,3.40129304e-05,3.29480038e-05,3.18830772e-05,3.08181506e-05,2.9753224e-05,2.71532642e-05,2.45533044e-05,2.19533446e-05,1.93533848e-05,1.6753425e-05,2.2143317e-05,1.918269e-05,2.06735e-05,2.216431e-05,2.365512e-05,2.514593e-05,2.305905783333333e-05,2.0972185666666667e-05,1.2624697e-05,2.289769571428572e-05,2.5512115428571428e-05,2.8126535142857143e-05,3.5077857e-05
2025-04-07,-7.023175017792986,112.7650311364311,3.5077857e-05,3.40129304e-05,3.29480038e-05,3.18830772e-05,3.08181506e-05,2.9753224e-05,2.71532642e-05,2.45533044e-05,2.19533446e-05,1.93533848e-05,1.6753425e-05,2.2143317e-05,1.918269e-05,2.06735e-05,2.216431e-05,2.365512e-05,2.514593e-05,2.305905783333333e-05,1.4711569166666668e-05,2.0283276e-05,2.289769571428572e-05,2.5512115428571428e-05,3.49360368125e-05
